rel_path,crop,category,sub_type,label,split
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_10.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_11.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_12.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_13.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_14.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_15.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_16.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_17.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_18.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_19.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_20.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_21.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_22.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_23.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_24.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_25.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_26.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_27.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_28.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_29.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_30.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_31.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_32.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_33.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_34.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_35.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_36.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_37.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_38.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_39.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_40.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_41.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_42.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_43.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_44.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_45.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_46.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_47.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_48.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_49.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_50.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_51.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_52.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_53.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_54.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_55.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_56.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_57.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_58.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_59.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_60.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_61.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_62.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_63.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_64.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_65.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_66.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_67.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_68.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_69.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_70.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_71.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_72.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_73.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_74.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_75.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_76.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_77.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_78.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_79.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_80.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_81.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_82.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_83.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_84.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_85.jpg,Mazie,biotic,Corn_rust_leaf,1,train
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_86.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_87.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_88.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_89.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_90.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_91.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_92.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_93.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_94.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_95.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_96.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_97.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_98.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_99.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_100.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_101.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_102.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_103.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_104.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_105_1.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_105_2.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\Corn_rust_leaf\train_Corn rust leaf_106.jpg,Mazie,biotic,Corn_rust_leaf,1,test
RAW_DATA\07_Mazie\biotic\MSV\MSV_1.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_2.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_3.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_4.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_5.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_6.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_7.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_8.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_9.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_10.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_11.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_12.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_13.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_14.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_15.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_16.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_17.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_18.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_19.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_20.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_21.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_22.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_23.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_24.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_25.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_26.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_27.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_28.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_29.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_30.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_31.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_32.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_33.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_34.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_35.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_36.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_37.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_38.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_39.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_40.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_41.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_42.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_43.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_44.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_45.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_46.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_47.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_48.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_49.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_50.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_51.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_52.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_53.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_54.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_55.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_56.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_57.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_58.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_59.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_60.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_61.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_62.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_63.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_64.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_65.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_66.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_67.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_68.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_69.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_70_1.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_71.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_72.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_73.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_74.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_75.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_76.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_77.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_78.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_79.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_80.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_81.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_82.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_83.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_84.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_85.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_86.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_87.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_88.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_89.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_90.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_91.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_92.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_93.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_94.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_95.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_96.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_97.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_98.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_99.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_100.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_101.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_102.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_103.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_104.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_105.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_106.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_107.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_108.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_109.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_110.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_111.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_112.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_113.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_114.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_115.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_116.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_117.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_118.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_119.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_120.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_121.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_122.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_123.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_124.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_125.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_126.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_127.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_128.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_129.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_130.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_131.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_132.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_133.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_134.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_135.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_136.JPEG,Mazie,biotic,MSV,1,train
RAW_DATA\07_Mazie\biotic\MSV\MSV_137.JPEG,Mazie,biotic,MSV,1,train
