rel_path,crop,category,sub_type,label,split
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5730.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5733.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5736.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5738.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5739.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_574.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5740.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5741.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5744.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5748.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5751.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_576.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5766.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5772.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5773.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5774.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5775.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5780.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5782.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5789.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5791.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5794.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5795.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_580.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5802.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5804.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5814.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5818.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_582.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5820.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5825.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_583.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5830.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5833.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5834.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5835.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5840.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5841.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5844.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5847.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5854.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5855.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5863.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5864.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5865.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5869.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5870.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5873.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5876.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5881.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5882.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5887.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5888.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5892.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5893.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5894.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5898.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_590.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5903.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5908.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5914.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5916.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5919.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5921.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5923.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5925.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5927.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5928.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5930.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5938.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5939.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5942.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5944.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5945.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_595.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5950.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5961.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5965.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5976.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5978.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_598.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5980.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5981.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5983.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5988.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5993.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5994.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5996.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5997.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_5998.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_60.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6003.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6004.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6009.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6011.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6016.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_602.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6022.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6024.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6027.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6028.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6029.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_603.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6031.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6033.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_604.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6047.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6049.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_605.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6053.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6055.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6058.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6061.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6067.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6075.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6081.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6084.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6087.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_609.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6093.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_61.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_611.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6110.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6120.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6123.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6124.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6125.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6126.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6131.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6132.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6136.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6137.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6144.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6145.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6146.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6147.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6148.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6149.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_615.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6155.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6158.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6160.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6164.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6165.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6168.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6169.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6170.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6172.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6176.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6177.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6178.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6183.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6189.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6192.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6193.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6194.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6195.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6196.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6203.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6205.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6208.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6211.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6214.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6218.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6219.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_622.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6223.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6229.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6230.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6231.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6232.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6236.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6237.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6239.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_624.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6242.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6244.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6245.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6246.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6257.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6258.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6261.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6268.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6269.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_627.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6270.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6272.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6275.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6276.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6281.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6282.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6283.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_630.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6300.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6303.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6304.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6305.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6311.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6314.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6318.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6320.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6322.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6323.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6325.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6326.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_633.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6332.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6336.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_634.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6345.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6347.jpeg,AloeVera,abiotic,Sunburn,0,test
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_635.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6352.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6353.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6355.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6356.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_636.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6361.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6363.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6367.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6371.jpeg,AloeVera,abiotic,Sunburn,0,train
RAW_DATA\09_AloeVera\abiotic\Sunburn\Augmented_0_6373.jpeg,AloeVera,abiotic,Sunburn,0,train
